space_type,area_sqm,length_m,width_m,sunlight_hours,shade_level,wind_exposure,water_access,drainage_quality,avg_day_temp_c,peak_surface_temp_c,humidity_pct,rainfall_level,heat_island_score,maintenance_level,budget_level,preferred_style,edible_preference,flowering_preference,pet_safe_required,irrigation_allowed,data_source,species_aloe_vera,species_basil_sweet,species_bougainvillea,species_cherry_tomato,species_chilli,species_coriander,species_curry_leaf,species_geranium_pelargonium,species_hibiscus,species_jade_plant,species_lemongrass,species_malabar_spinach,species_marigold,species_mint,species_plumeria,species_portulaca,species_pothos,species_prickly_pear,species_sedum,species_snake_plant,species_spider_plant,species_tulsi_holy,species_vinca,species_zinnia
BALCONY_outdoor,2.04,1.26,1.62,8.3,LOW,0.565,RAIN_ONLY,OK,31.4,38.5,62,MODERATE,0.827,0,1,mixed_edible_ornamental,0,0,0,1,synthetic_bootstrap_v1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
ROOFTOP_outdoor,8.37,2.98,2.81,7.7,MEDIUM,0.415,CARRY_BUCKETS,OK,31.3,45.7,47,HEAVY,0.557,2,1,mixed_edible_ornamental,0,0,0,0,synthetic_bootstrap_v1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
BALCONY_outdoor,3.64,1.98,1.84,4.9,MEDIUM,0.093,CARRY_BUCKETS,POOR,32.5,41.0,59,MODERATE,0.522,3,3,cooling_green,0,1,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
ROOFTOP_outdoor,10.36,3.15,3.29,10.3,LOW,0.575,SPOUT_NEAR,POOR,32.9,51.0,45,HEAVY,0.398,0,1,ornamental_color,0,1,0,1,synthetic_bootstrap_v1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
BALCONY_outdoor,9.52,2.93,3.25,5.1,MEDIUM,0.479,HOSE_ON_DECK,POOR,31.7,44.3,48,DRY,0.776,1,1,mixed_edible_ornamental,0,0,0,0,synthetic_bootstrap_v1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
BALCONY_indoor,5.95,2.62,2.27,2.6,HIGH,0.725,HOSE_ON_DECK,GOOD,29.4,43.9,37,DRY,0.391,0,2,food_garden,0,0,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
BALCONY_outdoor,5.79,2.2,2.63,5.6,LOW,0.66,SPOUT_NEAR,GOOD,38.6,56.5,60,DRY,0.489,1,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
ROOFTOP_outdoor,8.08,2.43,3.33,10.3,MEDIUM,0.505,RAIN_ONLY,GOOD,38.0,52.9,33,MODERATE,0.715,1,2,mixed_edible_ornamental,1,1,0,1,synthetic_bootstrap_v1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
ROOFTOP_indoor,9.15,3.47,2.64,2.2,HIGH,0.461,CARRY_BUCKETS,GOOD,37.2,55.7,45,MODERATE,0.733,2,0,ornamental_color,0,1,0,1,synthetic_bootstrap_v1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
TERRACE_outdoor,3.09,1.51,2.05,6.8,MEDIUM,0.805,SPOUT_NEAR,OK,37.1,45.8,69,HEAVY,0.812,3,2,food_garden,1,0,0,1,synthetic_bootstrap_v1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TERRACE_outdoor,3.47,1.91,1.82,9.1,LOW,0.142,HOSE_ON_DECK,GOOD,38.8,49.6,51,HEAVY,0.394,1,2,food_garden,1,1,0,1,synthetic_bootstrap_v1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TERRACE_outdoor,1.5,1.48,1.01,7.2,LOW,0.572,SPOUT_NEAR,POOR,36.6,44.2,53,MODERATE,0.553,2,3,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
TERRACE_outdoor,4.63,1.9,2.44,5.8,MEDIUM,0.223,HOSE_ON_DECK,POOR,29.9,43.4,69,HEAVY,0.527,0,1,minimal_low_care,1,1,1,0,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
BALCONY_outdoor,1.5,1.08,1.39,7.4,MEDIUM,0.632,CARRY_BUCKETS,OK,35.5,46.8,76,MODERATE,0.623,3,1,food_garden,1,1,0,0,synthetic_bootstrap_v1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
ROOFTOP_outdoor,3.81,1.91,1.99,8.1,LOW,0.933,SPOUT_NEAR,GOOD,38.4,56.6,36,MODERATE,0.626,3,2,ornamental_color,1,1,0,0,synthetic_bootstrap_v1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
ROOFTOP_outdoor,2.97,1.85,1.61,7.4,MEDIUM,0.156,SPOUT_NEAR,GOOD,30.3,37.5,83,DRY,0.517,1,3,minimal_low_care,0,0,0,0,synthetic_bootstrap_v1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
ROOFTOP_outdoor,16.74,3.9,4.29,8.8,LOW,0.525,SPOUT_NEAR,GOOD,36.9,47.5,76,MODERATE,0.592,2,3,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
BALCONY_outdoor,4.36,2.24,1.95,5.7,LOW,0.307,CARRY_BUCKETS,GOOD,34.2,50.0,61,MODERATE,0.658,3,2,cooling_green,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
ROOFTOP_outdoor,1.5,1.44,1.04,6.0,LOW,0.399,CARRY_BUCKETS,GOOD,35.9,52.2,35,MODERATE,0.528,2,2,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
ROOFTOP_outdoor,4.38,1.92,2.28,5.1,MEDIUM,0.351,SPOUT_NEAR,GOOD,33.6,52.3,54,DRY,0.61,2,2,food_garden,1,1,0,1,synthetic_bootstrap_v1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
ROOFTOP_outdoor,4.8,1.97,2.44,7.6,LOW,0.698,CARRY_BUCKETS,OK,35.2,43.0,42,HEAVY,0.385,2,3,ornamental_color,0,1,0,1,synthetic_bootstrap_v1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
TERRACE_outdoor,5.2,1.97,2.64,6.4,LOW,0.882,RAIN_ONLY,OK,40.4,57.5,82,DRY,0.457,1,2,food_garden,1,0,1,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
BALCONY_outdoor,1.5,1.22,1.23,7.8,MEDIUM,0.905,SPOUT_NEAR,OK,31.9,46.3,58,HEAVY,0.613,1,2,ornamental_color,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
ROOFTOP_outdoor,5.96,2.56,2.33,6.2,LOW,0.483,CARRY_BUCKETS,POOR,33.3,51.3,33,DRY,0.666,2,1,mixed_edible_ornamental,1,1,0,1,synthetic_bootstrap_v1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
ROOFTOP_outdoor,1.5,1.46,1.03,10.9,LOW,0.158,SPOUT_NEAR,POOR,36.8,43.6,70,MODERATE,0.729,1,1,ornamental_color,1,1,1,0,synthetic_bootstrap_v1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
TERRACE_outdoor,5.03,2.75,1.83,7.6,MEDIUM,0.58,CARRY_BUCKETS,GOOD,30.5,39.5,76,DRY,0.374,2,2,ornamental_color,0,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
BALCONY_outdoor,10.45,3.12,3.35,8.5,LOW,0.501,CARRY_BUCKETS,GOOD,36.4,44.5,52,HEAVY,0.412,1,1,food_garden,1,1,0,0,synthetic_bootstrap_v1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
ROOFTOP_outdoor,5.89,2.6,2.27,9.8,MEDIUM,0.939,CARRY_BUCKETS,GOOD,30.3,46.3,39,DRY,0.591,0,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
TERRACE_outdoor,1.5,1.48,1.01,9.7,LOW,0.335,HOSE_ON_DECK,POOR,29.0,43.6,79,DRY,0.753,2,2,cooling_green,0,0,0,1,synthetic_bootstrap_v1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
ROOFTOP_outdoor,7.23,2.96,2.44,6.3,MEDIUM,0.258,CARRY_BUCKETS,POOR,40.3,56.8,52,DRY,0.648,0,3,cooling_green,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
ROOFTOP_indoor,3.77,2.28,1.65,2.0,HIGH,0.282,SPOUT_NEAR,GOOD,37.4,53.7,85,MODERATE,0.797,0,1,food_garden,0,1,1,1,synthetic_bootstrap_v1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
TERRACE_outdoor,1.5,1.15,1.3,7.2,MEDIUM,0.335,SPOUT_NEAR,GOOD,32.9,43.1,75,MODERATE,0.597,1,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
TERRACE_outdoor,8.16,2.58,3.16,10.9,LOW,0.811,RAIN_ONLY,OK,30.9,49.9,84,DRY,0.53,2,3,ornamental_color,0,1,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
BALCONY_outdoor,5.36,2.53,2.12,4.8,MEDIUM,0.243,SPOUT_NEAR,GOOD,38.4,56.3,80,DRY,0.578,1,1,mixed_edible_ornamental,1,0,0,1,synthetic_bootstrap_v1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
TERRACE_outdoor,3.38,1.94,1.74,6.4,MEDIUM,0.525,CARRY_BUCKETS,OK,36.2,46.7,40,DRY,0.467,1,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
ROOFTOP_outdoor,5.25,2.58,2.03,8.3,LOW,0.654,CARRY_BUCKETS,GOOD,31.3,41.8,38,MODERATE,0.496,2,2,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
ROOFTOP_outdoor,2.56,1.85,1.38,6.0,LOW,0.726,RAIN_ONLY,GOOD,30.6,45.8,84,DRY,0.758,1,1,mixed_edible_ornamental,0,0,0,1,synthetic_bootstrap_v1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ROOFTOP_outdoor,8.11,2.57,3.16,10.7,LOW,0.201,SPOUT_NEAR,OK,39.2,54.6,40,MODERATE,0.569,0,1,mixed_edible_ornamental,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
ROOFTOP_outdoor,4.77,2.26,2.11,7.7,MEDIUM,0.129,CARRY_BUCKETS,GOOD,38.9,54.1,75,MODERATE,0.663,1,1,cooling_green,1,1,0,1,synthetic_bootstrap_v1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BALCONY_indoor,6.97,2.66,2.62,2.2,HIGH,0.155,SPOUT_NEAR,OK,28.4,44.2,83,MODERATE,0.6,1,2,ornamental_color,1,0,0,0,synthetic_bootstrap_v1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
BALCONY_outdoor,8.84,3.0,2.95,9.0,MEDIUM,0.824,CARRY_BUCKETS,GOOD,29.9,49.9,80,HEAVY,0.93,1,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ROOFTOP_outdoor,8.93,2.75,3.25,8.2,MEDIUM,0.397,CARRY_BUCKETS,POOR,38.1,45.3,78,MODERATE,0.804,2,2,mixed_edible_ornamental,0,0,1,1,synthetic_bootstrap_v1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
BALCONY_outdoor,5.13,2.45,2.09,7.9,MEDIUM,0.12,CARRY_BUCKETS,POOR,30.9,41.4,70,MODERATE,0.769,2,1,cooling_green,1,0,0,1,synthetic_bootstrap_v1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TERRACE_outdoor,7.54,2.41,3.13,10.8,MEDIUM,0.516,SPOUT_NEAR,GOOD,32.1,50.8,43,MODERATE,0.44,3,2,food_garden,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0
ROOFTOP_outdoor,4.94,2.11,2.34,6.2,LOW,0.676,SPOUT_NEAR,GOOD,34.3,52.3,32,DRY,0.905,2,1,ornamental_color,1,1,0,1,synthetic_bootstrap_v1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
ROOFTOP_outdoor,6.9,2.54,2.72,8.8,LOW,0.571,RAIN_ONLY,GOOD,32.7,43.3,62,MODERATE,0.572,0,1,minimal_low_care,1,0,0,1,synthetic_bootstrap_v1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
ROOFTOP_outdoor,4.06,1.94,2.09,9.4,LOW,0.392,SPOUT_NEAR,OK,34.0,49.4,75,MODERATE,0.774,2,1,ornamental_color,0,1,0,1,synthetic_bootstrap_v1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
ROOFTOP_outdoor,3.39,2.21,1.53,7.8,LOW,0.865,CARRY_BUCKETS,POOR,31.8,49.0,82,DRY,0.389,1,1,ornamental_color,1,1,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
BALCONY_outdoor,5.43,2.46,2.21,6.1,LOW,0.689,SPOUT_NEAR,GOOD,37.1,44.0,81,MODERATE,0.922,2,1,mixed_edible_ornamental,0,1,0,1,synthetic_bootstrap_v1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
TERRACE_outdoor,2.4,1.92,1.25,11.4,LOW,0.847,CARRY_BUCKETS,GOOD,32.9,49.9,44,MODERATE,0.38,3,1,mixed_edible_ornamental,0,1,1,0,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
ROOFTOP_indoor,5.73,2.73,2.1,5.1,MEDIUM,0.168,SPOUT_NEAR,POOR,28.0,39.7,52,MODERATE,0.935,0,1,food_garden,1,0,0,1,synthetic_bootstrap_v1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ROOFTOP_outdoor,2.96,1.86,1.59,7.7,LOW,0.112,CARRY_BUCKETS,GOOD,38.4,56.2,43,HEAVY,0.504,1,3,food_garden,1,0,0,1,synthetic_bootstrap_v1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
BALCONY_indoor,1.5,1.1,1.36,4.4,LOW,0.917,RAIN_ONLY,OK,34.6,52.6,38,MODERATE,0.71,2,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
BALCONY_outdoor,5.56,2.59,2.15,6.1,LOW,0.659,SPOUT_NEAR,POOR,31.1,38.5,83,DRY,0.452,2,3,ornamental_color,0,0,1,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
BALCONY_indoor,1.5,1.22,1.23,4.3,MEDIUM,0.606,RAIN_ONLY,POOR,28.1,45.3,51,DRY,0.403,1,1,minimal_low_care,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
BALCONY_outdoor,6.73,2.25,2.99,3.7,LOW,0.681,CARRY_BUCKETS,OK,37.2,44.0,86,HEAVY,0.526,2,1,cooling_green,1,1,0,0,synthetic_bootstrap_v1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
ROOFTOP_outdoor,12.01,3.58,3.35,11.2,LOW,0.858,CARRY_BUCKETS,OK,35.6,42.8,63,MODERATE,0.808,1,2,cooling_green,1,1,0,1,synthetic_bootstrap_v1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ROOFTOP_outdoor,1.66,1.33,1.25,5.9,MEDIUM,0.566,SPOUT_NEAR,GOOD,38.1,45.7,77,DRY,0.789,3,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ROOFTOP_outdoor,4.27,2.17,1.97,8.4,LOW,0.31,SPOUT_NEAR,POOR,32.3,43.5,71,MODERATE,0.738,1,1,mixed_edible_ornamental,0,1,0,1,synthetic_bootstrap_v1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
BALCONY_outdoor,6.56,3.2,2.05,3.2,HIGH,0.279,CARRY_BUCKETS,POOR,30.3,43.7,68,MODERATE,0.69,3,1,food_garden,1,0,0,0,synthetic_bootstrap_v1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
ROOFTOP_indoor,8.0,2.75,2.91,5.1,MEDIUM,0.92,SPOUT_NEAR,GOOD,28.8,48.5,85,DRY,0.535,2,2,mixed_edible_ornamental,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
TERRACE_outdoor,1.78,1.44,1.24,9.1,LOW,0.931,RAIN_ONLY,OK,29.8,49.5,38,DRY,0.736,3,0,mixed_edible_ornamental,1,0,1,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0
TERRACE_outdoor,4.72,2.17,2.18,11.3,LOW,0.839,SPOUT_NEAR,POOR,35.1,42.8,55,DRY,0.752,1,1,food_garden,1,0,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0
BALCONY_outdoor,4.9,2.55,1.92,7.8,LOW,0.667,SPOUT_NEAR,OK,39.2,57.9,75,MODERATE,0.635,1,1,mixed_edible_ornamental,1,0,0,1,synthetic_bootstrap_v1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
ROOFTOP_outdoor,2.46,1.36,1.81,5.5,MEDIUM,0.857,RAIN_ONLY,OK,33.0,45.0,87,HEAVY,0.585,0,0,ornamental_color,0,1,0,0,synthetic_bootstrap_v1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
ROOFTOP_indoor,2.86,1.57,1.82,1.9,HIGH,0.672,SPOUT_NEAR,GOOD,29.4,37.5,38,MODERATE,0.567,1,2,minimal_low_care,1,0,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
ROOFTOP_outdoor,15.09,3.85,3.92,8.6,MEDIUM,0.111,RAIN_ONLY,GOOD,32.9,52.1,51,DRY,0.733,1,2,cooling_green,1,1,0,0,synthetic_bootstrap_v1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
BALCONY_outdoor,5.09,2.71,1.88,4.4,MEDIUM,0.87,CARRY_BUCKETS,OK,34.2,51.3,57,MODERATE,0.954,2,2,cooling_green,1,0,0,1,synthetic_bootstrap_v1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
TERRACE_outdoor,7.77,3.34,2.33,10.6,MEDIUM,0.306,CARRY_BUCKETS,OK,34.6,47.6,54,HEAVY,0.751,1,2,ornamental_color,0,1,0,0,synthetic_bootstrap_v1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
ROOFTOP_outdoor,6.79,2.31,2.94,9.0,MEDIUM,0.346,SPOUT_NEAR,OK,37.8,44.5,84,HEAVY,0.517,1,1,mixed_edible_ornamental,1,1,0,1,synthetic_bootstrap_v1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
TERRACE_outdoor,6.86,2.37,2.89,6.9,MEDIUM,0.758,RAIN_ONLY,OK,35.2,47.1,64,HEAVY,0.673,2,3,food_garden,0,1,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ROOFTOP_outdoor,5.58,2.26,2.47,5.4,MEDIUM,0.106,RAIN_ONLY,GOOD,40.0,51.7,67,MODERATE,0.56,0,2,ornamental_color,0,1,0,0,synthetic_bootstrap_v1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ROOFTOP_outdoor,6.01,3.06,1.96,5.5,LOW,0.14,SPOUT_NEAR,GOOD,33.7,47.2,66,MODERATE,0.714,3,3,cooling_green,1,0,0,0,synthetic_bootstrap_v1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
ROOFTOP_outdoor,2.41,1.5,1.61,6.8,MEDIUM,0.542,SPOUT_NEAR,OK,34.6,54.6,55,MODERATE,0.486,2,1,ornamental_color,0,0,1,1,synthetic_bootstrap_v1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
TERRACE_outdoor,3.27,1.98,1.65,9.1,LOW,0.446,SPOUT_NEAR,OK,35.2,43.0,69,MODERATE,0.731,1,2,ornamental_color,1,1,0,1,synthetic_bootstrap_v1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
BALCONY_outdoor,14.22,3.31,4.3,3.9,MEDIUM,0.276,SPOUT_NEAR,OK,36.7,53.6,52,DRY,0.46,0,1,food_garden,1,1,1,1,synthetic_bootstrap_v1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
TERRACE_outdoor,10.65,2.93,3.63,10.3,LOW,0.344,SPOUT_NEAR,POOR,33.3,49.6,65,DRY,0.42,0,1,cooling_green,1,1,0,0,synthetic_bootstrap_v1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BALCONY_outdoor,2.94,1.65,1.78,3.2,HIGH,0.686,SPOUT_NEAR,POOR,34.1,51.8,86,HEAVY,0.844,0,1,cooling_green,1,0,0,1,synthetic_bootstrap_v1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
BALCONY_outdoor,10.18,3.89,2.62,7.0,LOW,0.823,RAIN_ONLY,OK,38.7,54.7,81,DRY,0.797,1,3,mixed_edible_ornamental,1,1,0,0,synthetic_bootstrap_v1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
TERRACE_outdoor,5.14,2.33,2.21,10.9,LOW,0.486,SPOUT_NEAR,POOR,37.5,54.2,66,MODERATE,0.565,1,0,cooling_green,1,0,0,1,synthetic_bootstrap_v1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
BALCONY_outdoor,1.5,1.24,1.21,7.7,MEDIUM,0.476,HOSE_ON_DECK,GOOD,33.6,46.0,48,MODERATE,0.78,3,0,mixed_edible_ornamental,1,0,0,0,synthetic_bootstrap_v1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
TERRACE_outdoor,1.5,1.3,1.15,9.7,LOW,0.141,SPOUT_NEAR,OK,28.6,37.6,73,DRY,0.584,0,2,ornamental_color,1,1,1,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
TERRACE_outdoor,1.71,1.22,1.4,9.1,MEDIUM,0.349,CARRY_BUCKETS,GOOD,30.7,43.1,35,MODERATE,0.799,0,1,cooling_green,1,1,0,1,synthetic_bootstrap_v1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
ROOFTOP_outdoor,1.82,1.56,1.17,5.0,MEDIUM,0.426,RAIN_ONLY,OK,31.8,50.4,43,DRY,0.811,0,3,mixed_edible_ornamental,0,1,0,0,synthetic_bootstrap_v1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
BALCONY_outdoor,2.5,1.63,1.53,3.2,HIGH,0.452,RAIN_ONLY,OK,31.6,46.9,73,DRY,0.652,1,1,food_garden,1,0,0,1,synthetic_bootstrap_v1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
TERRACE_outdoor,2.83,2.09,1.35,9.4,MEDIUM,0.861,CARRY_BUCKETS,GOOD,40.3,51.9,73,MODERATE,0.557,0,1,food_garden,1,0,0,0,synthetic_bootstrap_v1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
TERRACE_outdoor,1.71,1.52,1.12,5.8,MEDIUM,0.729,CARRY_BUCKETS,OK,38.9,45.8,52,DRY,0.751,2,2,cooling_green,1,1,0,1,synthetic_bootstrap_v1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ROOFTOP_indoor,3.41,2.18,1.56,2.5,MEDIUM,0.731,CARRY_BUCKETS,GOOD,35.3,44.7,50,DRY,0.853,2,3,food_garden,1,1,0,0,synthetic_bootstrap_v1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
BALCONY_outdoor,13.78,3.3,4.18,3.5,MEDIUM,0.596,CARRY_BUCKETS,OK,31.9,40.8,85,HEAVY,0.819,1,0,cooling_green,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
